Date,Casual,Member,Total_rides,WMO code,temp(°C),atemp(°C),windspeed,season,Season,mnth,holiday,weekday,workingday,Weekday,weathersit,humidity(%),year
2011-11-08,376,3829,4205,,11.2,11.2,7.4,4,Autumn,11,False,1,True,Tuesday,1,72.2,2011
2011-11-09,305,3804,4109,,10.8,11.0,6.7,4,Autumn,11,False,2,True,Wednesday,1,75.8,2011
2011-11-10,190,2743,2933,,9.9,8.7,20.4,4,Autumn,11,False,3,True,Thursday,2,81.3,2011
2011-11-11,440,2928,3368,,7.2,4.2,33.9,4,Autumn,11,True,4,False,Friday,1,44.6,2011
2011-11-12,1275,2792,4067,,8.8,7.6,22.9,4,Autumn,11,False,5,False,Saturday,1,55.3,2011
2011-11-13,1004,2713,3717,,12.7,12.4,30.4,4,Autumn,11,False,6,False,Sunday,1,45.8,2011
2011-11-14,595,3891,4486,,16.9,18.6,33.1,4,Autumn,11,False,0,True,Monday,1,58.7,2011
2011-11-15,449,3746,4195,,16.9,17.5,21.5,4,Autumn,11,False,1,True,Tuesday,2,68.9,2011
2011-11-16,145,1672,1817,,13.5,13.8,14.8,4,Autumn,11,False,2,True,Wednesday,3,93.0,2011
2011-11-17,139,2914,3053,,8.1,5.3,32.9,4,Autumn,11,False,3,True,Thursday,2,57.6,2011
2011-11-18,245,3147,3392,,4.9,2.0,18.2,4,Autumn,11,False,4,True,Friday,1,41.0,2011
2011-11-19,943,2720,3663,,7.5,5.4,24.2,4,Autumn,11,False,5,False,Saturday,1,50.2,2011
2011-11-20,787,2733,3520,,13.8,14.2,20.1,4,Autumn,11,False,6,False,Sunday,2,68.5,2011
2011-11-21,220,2545,2765,,13.0,13.4,14.9,4,Autumn,11,False,0,True,Monday,3,91.0,2011
2011-11-22,69,1538,1607,,11.6,11.8,12.8,4,Autumn,11,False,1,True,Tuesday,3,96.2,2011
2011-11-23,112,2454,2566,,12.7,12.4,36.2,4,Autumn,11,False,2,True,Wednesday,2,75.8,2011
2011-11-24,560,935,1495,,9.5,8.6,18.0,4,Autumn,11,True,3,False,Thursday,1,54.9,2011
2011-11-25,1095,1697,2792,,9.6,9.1,10.7,4,Autumn,11,False,4,True,Friday,1,64.4,2011
2011-11-26,1249,1819,3068,,9.7,9.4,7.4,4,Autumn,11,False,5,False,Saturday,1,68.2,2011
2011-11-27,810,2261,3071,,13.6,14.1,22.5,4,Autumn,11,False,6,False,Sunday,1,69.8,2011
2011-11-28,253,3614,3867,,15.7,16.3,15.3,4,Autumn,11,False,0,True,Monday,1,74.3,2011
2011-11-29,96,2818,2914,,13.5,13.8,27.8,4,Autumn,11,False,1,True,Tuesday,2,83.1,2011
2011-11-30,188,3425,3613,,7.3,4.5,29.2,4,Autumn,11,False,2,True,Wednesday,1,61.3,2011
2011-12-01,182,3545,3727,,6.7,4.2,23.7,4,Autumn,12,False,3,True,Thursday,1,52.5,2011
2011-12-02,268,3672,3940,,6.8,5.9,10.9,4,Autumn,12,False,4,True,Friday,1,62.6,2011
2011-12-03,706,2908,3614,,6.1,4.5,10.3,4,Autumn,12,False,5,False,Saturday,1,61.3,2011
2011-12-04,634,2851,3485,,7.5,7.0,9.1,4,Autumn,12,False,6,False,Sunday,1,77.6,2011
2011-12-05,233,3578,3811,,10.1,10.0,6.7,4,Autumn,12,False,0,True,Monday,2,82.7,2011
2011-12-06,126,2468,2594,,13.7,14.1,25.1,4,Autumn,12,False,1,True,Tuesday,3,95.0,2011
2011-12-07,50,655,705,,11.3,10.4,28.7,4,Autumn,12,False,2,True,Wednesday,3,97.0,2011
2011-12-08,150,3172,3322,,4.5,1.0,25.9,4,Autumn,12,False,3,True,Thursday,1,58.0,2011
2011-12-09,261,3359,3620,,5.7,5.0,8.9,4,Autumn,12,False,4,True,Friday,1,69.6,2011
2011-12-10,502,2688,3190,,4.9,1.6,25.1,4,Autumn,12,False,5,False,Saturday,1,50.7,2011
2011-12-11,377,2366,2743,,2.4,0.7,7.2,4,Autumn,12,False,6,False,Sunday,1,49.0,2011
2011-12-12,143,3167,3310,,3.2,1.8,6.8,4,Autumn,12,False,0,True,Monday,1,67.1,2011
2011-12-13,155,3368,3523,,5.3,3.9,15.2,4,Autumn,12,False,1,True,Tuesday,1,59.0,2011
2011-12-14,178,3562,3740,,6.9,6.3,6.6,4,Autumn,12,False,2,True,Wednesday,2,66.4,2011
2011-12-15,181,3528,3709,,11.9,11.2,28.9,4,Autumn,12,False,3,True,Thursday,2,63.4,2011
2011-12-16,178,3399,3577,,9.6,7.7,28.1,4,Autumn,12,False,4,True,Friday,2,50.0,2011
2011-12-17,275,2464,2739,,4.1,0.5,26.2,4,Autumn,12,False,5,False,Saturday,2,56.1,2011
2011-12-18,220,2211,2431,,3.2,0.2,18.3,4,Autumn,12,False,6,False,Sunday,1,58.6,2011
2011-12-19,260,3143,3403,,5.0,2.5,18.6,4,Autumn,12,False,0,True,Monday,1,63.7,2011
2011-12-20,216,3534,3750,,10.1,10.2,6.6,4,Autumn,12,False,1,True,Tuesday,2,59.5,2011
2011-12-21,107,2553,2660,,12.1,12.2,23.9,1,Autumn,12,False,2,True,Wednesday,2,85.8,2011
2011-12-22,227,2841,3068,,11.9,12.1,5.1,1,Winter,12,False,3,True,Thursday,2,75.8,2011
2011-12-23,163,2046,2209,,9.5,8.9,29.6,1,Winter,12,False,4,True,Friday,1,68.6,2011
2011-12-24,155,856,1011,,6.2,3.7,20.5,1,Winter,12,False,5,False,Saturday,1,54.2,2011
2011-12-25,303,451,754,,4.9,2.5,16.7,1,Winter,12,False,6,False,Sunday,1,68.1,2011
2011-12-26,430,887,1317,,7.1,4.8,25.8,1,Winter,12,True,0,False,Monday,1,50.7,2011
2011-12-27,103,1059,1162,,7.3,5.6,20.3,1,Winter,12,False,1,True,Tuesday,2,76.2,2011
2011-12-28,255,2047,2302,,6.1,2.5,31.7,1,Winter,12,False,2,True,Wednesday,1,50.4,2011
2011-12-29,254,2169,2423,,3.7,1.4,12.9,1,Winter,12,False,3,True,Thursday,1,57.4,2011
2011-12-30,491,2508,2999,,6.6,5.0,14.5,1,Winter,12,False,4,True,Friday,1,63.7,2011
2011-12-31,665,1820,2485,,11.3,11.3,23.7,1,Winter,12,False,5,False,Saturday,1,61.6,2011
2012-01-01,686,1608,2294,,9.4,8.8,20.7,1,Winter,1,False,6,False,Sunday,1,69.2,2012
2012-01-02,244,1707,1951,,4.8,0.7,35.5,1,Winter,1,True,0,False,Monday,1,38.1,2012
2012-01-03,89,2147,2236,,-1.0,-7.7,39.4,1,Winter,1,False,1,True,Tuesday,1,44.1,2012
2012-01-04,95,2273,2368,,-2.9,-8.1,19.9,1,Winter,1,False,2,True,Wednesday,2,41.5,2012
2012-01-05,140,3132,3272,,4.5,2.4,14.0,1,Winter,1,False,3,True,Thursday,1,52.4,2012
2012-01-06,307,3791,4098,,7.7,6.5,18.1,1,Winter,1,False,4,True,Friday,1,54.2,2012
2012-01-07,1070,3451,4521,,10.5,9.8,18.8,1,Winter,1,False,5,False,Saturday,1,53.2,2012
2012-01-08,599,2826,3425,,7.9,6.5,20.7,1,Winter,1,False,6,False,Sunday,1,46.5,2012
2012-01-09,106,2270,2376,,2.5,0.3,10.7,1,Winter,1,False,0,True,Monday,2,70.2,2012
2012-01-10,173,3425,3598,,6.5,5.0,20.2,1,Winter,1,False,1,True,Tuesday,1,64.7,2012
2012-01-11,92,2085,2177,,4.9,2.7,14.1,1,Winter,1,False,2,True,Wednesday,2,84.8,2012
2012-01-12,269,3828,4097,,10.0,9.2,19.5,1,Winter,1,False,3,True,Thursday,2,80.3,2012
2012-01-13,174,3040,3214,,4.9,0.5,40.8,1,Winter,1,False,4,True,Friday,1,50.7,2012
2012-01-14,333,2160,2493,,0.5,-3.9,20.2,1,Winter,1,False,5,False,Saturday,1,45.8,2012
2012-01-15,284,2027,2311,,-0.2,-5.3,27.1,1,Winter,1,False,6,False,Sunday,1,41.9,2012
2012-01-16,217,2081,2298,,0.9,-3.4,24.9,1,Winter,1,True,0,False,Monday,1,52.2,2012
2012-01-17,127,2808,2935,,9.5,8.0,37.6,1,Winter,1,False,1,True,Tuesday,2,71.6,2012
2012-01-18,109,3267,3376,,6.3,2.2,44.8,1,Winter,1,False,2,True,Wednesday,1,44.3,2012
2012-01-19,130,3162,3292,,0.9,-3.5,23.7,1,Winter,1,False,3,True,Thursday,1,49.8,2012
2012-01-20,115,3048,3163,,2.2,-1.4,21.9,1,Winter,1,False,4,True,Friday,2,45.0,2012
2012-01-21,67,1234,1301,,0.1,-4.5,24.0,1,Winter,1,False,5,False,Saturday,2,83.1,2012
2012-01-22,196,1781,1977,,-0.4,-5.3,21.5,1,Winter,1,False,6,False,Sunday,2,79.6,2012
2012-01-23,145,2287,2432,,2.3,0.0,11.9,1,Winter,1,False,0,True,Monday,2,91.1,2012
2012-01-24,439,3900,4339,,8.1,7.0,13.3,1,Winter,1,False,1,True,Tuesday,1,83.6,2012
2012-01-25,467,3803,4270,,5.8,3.5,17.4,1,Winter,1,False,2,True,Wednesday,1,64.4,2012
2012-01-26,244,3831,4075,,8.1,7.5,7.9,1,Winter,1,False,3,True,Thursday,2,77.0,2012
2012-01-27,269,3187,3456,,12.0,11.4,36.9,1,Winter,1,False,4,True,Friday,2,74.1,2012
2012-01-28,775,3248,4023,,6.8,5.5,22.7,1,Winter,1,False,5,False,Saturday,1,54.3,2012
2012-01-29,558,2685,3243,,5.3,2.0,25.9,1,Winter,1,False,6,False,Sunday,1,31.1,2012
2012-01-30,126,3498,3624,,4.7,1.3,23.3,1,Winter,1,False,0,True,Monday,1,40.1,2012
2012-01-31,324,4185,4509,,10.3,9.2,28.2,1,Winter,1,False,1,True,Tuesday,1,41.7,2012
2012-02-01,304,4275,4579,,14.1,14.8,20.4,1,Winter,2,False,2,True,Wednesday,1,50.8,2012
2012-02-02,190,3571,3761,,10.8,10.3,20.2,1,Winter,2,False,3,True,Thursday,2,67.3,2012
2012-02-03,310,3841,4151,,6.7,4.4,19.2,1,Winter,2,False,4,True,Friday,1,52.7,2012
2012-02-04,384,2448,2832,,4.4,2.0,13.1,1,Winter,2,False,5,False,Saturday,2,78.0,2012
2012-02-05,318,2629,2947,,4.5,1.5,19.0,1,Winter,2,False,6,False,Sunday,2,68.8,2012
2012-02-06,206,3578,3784,,5.3,3.6,16.6,1,Winter,2,False,0,True,Monday,1,62.2,2012
2012-02-07,199,4176,4375,,8.6,7.8,15.9,1,Winter,2,False,1,True,Tuesday,1,49.6,2012
2012-02-08,109,2693,2802,,4.1,1.6,14.4,1,Winter,2,False,2,True,Wednesday,2,72.3,2012
2012-02-09,163,3667,3830,,4.5,1.3,20.9,1,Winter,2,False,3,True,Thursday,1,56.2,2012
2012-02-10,227,3604,3831,,5.2,3.4,12.6,1,Winter,2,False,4,True,Friday,2,54.0,2012
2012-02-11,192,1977,2169,,2.5,-2.1,31.2,1,Winter,2,False,5,False,Saturday,3,73.1,2012
2012-02-12,73,1456,1529,,-2.0,-9.3,44.1,1,Winter,2,False,6,False,Sunday,1,46.5,2012
2012-02-13,94,3328,3422,,2.5,-1.0,18.0,1,Winter,2,False,0,True,Monday,1,41.1,2012
2012-02-14,135,3787,3922,,7.0,6.0,15.2,1,Winter,2,False,1,True,Tuesday,2,50.9,2012
2012-02-15,141,4028,4169,,8.4,7.2,19.6,1,Winter,2,False,2,True,Wednesday,1,53.1,2012
2012-02-16,74,2931,3005,,6.9,5.8,9.9,1,Winter,2,False,3,True,Thursday,2,75.3,2012
2012-02-17,349,3805,4154,,8.1,7.2,22.2,1,Winter,2,False,4,True,Friday,1,63.5,2012
2012-02-18,1435,2883,4318,,8.3,7.5,20.6,1,Winter,2,False,5,False,Saturday,1,53.5,2012
2012-02-19,618,2071,2689,,5.2,1.5,27.3,1,Winter,2,False,6,False,Sunday,2,51.6,2012
2012-02-20,502,2627,3129,,5.2,2.0,24.7,1,Winter,2,True,0,False,Monday,1,50.8,2012
2012-02-21,163,3614,3777,,5.5,3.5,22.2,1,Winter,2,False,1,True,Tuesday,1,59.4,2012
2012-02-22,394,4379,4773,,10.6,9.9,25.3,1,Winter,2,False,2,True,Wednesday,1,56.8,2012
2012-02-23,516,4546,5062,,13.3,13.3,20.6,1,Winter,2,False,3,True,Thursday,1,55.5,2012
2012-02-24,246,3241,3487,,11.2,11.1,25.6,1,Winter,2,False,4,True,Friday,2,73.8,2012
2012-02-25,317,2415,2732,,5.7,0.9,45.5,1,Winter,2,False,5,False,Saturday,1,39.6,2012
2012-02-26,515,2874,3389,,5.1,1.7,22.1,1,Winter,2,False,6,False,Sunday,1,41.0,2012
2012-02-27,253,4069,4322,,9.2,7.6,28.9,1,Winter,2,False,0,True,Monday,1,49.1,2012
2012-02-28,229,4134,4363,,8.9,7.3,20.9,1,Winter,2,False,1,True,Tuesday,1,39.6,2012
2012-02-29,65,1769,1834,,8.2,7.0,19.3,1,Winter,2,False,2,True,Wednesday,2,80.5,2012
2012-03-01,325,4665,4990,,14.8,15.4,24.5,1,Winter,3,False,3,True,Thursday,1,61.5,2012
2012-03-02,246,2948,3194,,8.6,7.7,15.6,1,Winter,3,False,4,True,Friday,2,65.7,2012
2012-03-03,956,3110,4066,,11.5,11.3,17.4,1,Winter,3,False,5,False,Saturday,2,62.1,2012
2012-03-04,710,2713,3423,,7.3,4.0,36.1,1,Winter,3,False,6,False,Sunday,1,40.3,2012
2012-03-05,203,3130,3333,,3.4,-0.1,24.7,1,Winter,3,False,0,True,Monday,1,50.6,2012
2012-03-06,221,3735,3956,,4.1,0.8,21.7,1,Winter,3,False,1,True,Tuesday,1,45.7,2012
2012-03-07,432,4484,4916,,11.0,9.4,37.3,1,Winter,3,False,2,True,Wednesday,1,51.3,2012
2012-03-08,486,4896,5382,,16.8,18.6,47.6,1,Winter,3,False,3,True,Thursday,1,56.8,2012
2012-03-09,447,4122,4569,,11.3,10.2,44.7,1,Winter,3,False,4,True,Friday,2,40.7,2012
2012-03-10,968,3150,4118,,5.5,2.3,24.3,1,Winter,3,False,5,False,Saturday,1,35.0,2012
2012-03-11,1658,3253,4911,,9.0,7.7,24.0,1,Winter,3,False,6,False,Sunday,1,47.7,2012
2012-03-12,838,4460,5298,,13.9,14.3,22.4,1,Winter,3,False,0,True,Monday,1,48.9,2012
2012-03-13,762,5085,5847,,18.6,19.8,25.5,1,Winter,3,False,1,True,Tuesday,1,61.8,2012
2012-03-14,997,5315,6312,,18.9,20.2,12.4,1,Winter,3,False,2,True,Wednesday,1,50.7,2012
2012-03-15,1005,5187,6192,,18.2,19.2,16.2,1,Winter,3,False,3,True,Thursday,1,58.0,2012
2012-03-16,548,3830,4378,,12.5,12.8,12.2,1,Winter,3,False,4,True,Friday,2,84.2,2012
2012-03-17,3155,4681,7836,,16.2,17.3,11.9,1,Winter,3,False,5,False,Saturday,2,75.6,2012
2012-03-18,2207,3685,5892,,14.2,14.6,13.7,1,Winter,3,False,6,False,Sunday,2,81.0,2012
2012-03-19,982,5171,6153,,17.6,19.2,17.5,1,Winter,3,False,0,True,Monday,1,72.9,2012
2012-03-20,1051,5042,6093,,18.4,19.5,13.1,1,Spring,3,False,1,True,Tuesday,1,80.8,2012
2012-03-21,1122,5108,6230,,17.0,17.9,9.7,2,Spring,3,False,2,True,Wednesday,2,82.1,2012
2012-03-22,1334,5537,6871,,18.0,19.1,12.7,2,Spring,3,False,3,True,Thursday,1,83.1,2012
2012-03-23,2469,5893,8362,,20.3,21.6,12.5,2,Spring,3,False,4,True,Friday,2,69.4,2012
2012-03-24,1033,2339,3372,,15.6,16.1,20.8,2,Spring,3,False,5,False,Saturday,2,88.5,2012
2012-03-25,1532,3464,4996,,12.6,12.9,23.8,2,Spring,3,False,6,False,Sunday,2,88.1,2012
2012-03-26,795,4763,5558,,13.0,13.0,41.7,2,Spring,3,False,0,True,Monday,1,47.8,2012
2012-03-27,531,4571,5102,,7.2,4.8,20.2,2,Spring,3,False,1,True,Tuesday,1,29.0,2012
2012-03-28,674,5024,5698,,14.8,15.1,31.4,2,Spring,3,False,2,True,Wednesday,1,48.1,2012
2012-03-29,834,5299,6133,,15.2,15.8,34.5,2,Spring,3,False,3,True,Thursday,1,43.9,2012
2012-03-30,796,4663,5459,,9.4,8.8,14.9,2,Spring,3,False,4,True,Friday,2,58.1,2012
2012-03-31,2301,3934,6235,,11.9,11.8,27.0,2,Spring,3,False,5,False,Saturday,2,73.8,2012
2012-04-01,2347,3694,6041,,12.0,11.5,18.6,2,Spring,4,False,6,False,Sunday,2,67.6,2012
2012-04-02,1208,4728,5936,,12.4,12.2,33.7,2,Spring,4,False,0,True,Monday,1,50.4,2012
2012-04-03,1348,5424,6772,,13.9,14.5,10.8,2,Spring,4,False,1,True,Tuesday,1,39.7,2012
2012-04-04,1058,5378,6436,,17.5,19.2,19.5,2,Spring,4,False,2,True,Wednesday,1,47.0,2012
2012-04-05,1192,5265,6457,,12.4,12.5,23.7,2,Spring,4,False,3,True,Thursday,1,37.4,2012
2012-04-06,1807,4653,6460,,11.0,9.8,32.4,2,Spring,4,False,4,True,Friday,1,37.7,2012
2012-04-07,3252,3605,6857,,12.6,12.1,29.6,2,Spring,4,False,5,False,Saturday,1,25.4,2012
2012-04-08,2230,2939,5169,,15.5,16.5,25.1,2,Spring,4,False,6,False,Sunday,1,27.6,2012
2012-04-09,905,4680,5585,,15.0,15.5,38.6,2,Spring,4,False,0,True,Monday,1,31.8,2012
2012-04-10,819,5099,5918,,13.0,12.8,26.9,2,Spring,4,False,1,True,Tuesday,1,43.5,2012
2012-04-11,482,4380,4862,,8.4,6.3,31.8,2,Spring,4,False,2,True,Wednesday,1,47.0,2012
2012-04-12,663,4746,5409,,10.7,9.6,31.3,2,Spring,4,False,3,True,Thursday,1,46.6,2012
2012-04-13,1252,5146,6398,,12.8,12.5,16.8,2,Spring,4,False,4,True,Friday,1,40.8,2012
2012-04-14,2795,4665,7460,,15.3,16.2,20.6,2,Spring,4,False,5,False,Saturday,1,50.3,2012
2012-04-15,2846,4286,7132,,20.5,21.9,24.3,2,Spring,4,False,6,False,Sunday,1,50.8,2012
2012-04-16,1198,5172,6370,,23.2,24.6,30.7,2,Spring,4,True,0,False,Monday,1,56.2,2012
2012-04-17,989,5702,6691,,20.6,23.5,29.5,2,Spring,4,False,1,True,Tuesday,1,39.0,2012
2012-04-18,347,4020,4367,,13.8,14.2,18.1,2,Spring,4,False,2,True,Wednesday,2,56.9,2012
2012-04-19,846,5719,6565,,15.4,16.5,7.1,2,Spring,4,False,3,True,Thursday,1,61.3,2012
2012-04-20,1340,5950,7290,,16.8,18.0,16.2,2,Spring,4,False,4,True,Friday,1,69.5,2012
2012-04-21,2541,4083,6624,,18.8,19.8,30.6,2,Spring,4,False,5,False,Saturday,1,68.3,2012
2012-04-22,120,907,1027,,10.6,9.7,37.2,2,Spring,4,False,6,False,Sunday,3,83.5,2012
2012-04-23,195,3019,3214,,7.1,3.9,32.7,2,Spring,4,False,0,True,Monday,2,76.7,2012
2012-04-24,518,5115,5633,,11.4,10.7,26.9,2,Spring,4,False,1,True,Tuesday,1,45.4,2012
2012-04-25,655,5541,6196,,14.4,15.0,12.8,2,Spring,4,False,2,True,Wednesday,1,42.8,2012
2012-04-26,475,4551,5026,,15.4,15.9,19.0,2,Spring,4,False,3,True,Thursday,2,75.7,2012
2012-04-27,1014,5219,6233,,13.5,13.9,37.5,2,Spring,4,False,4,True,Friday,1,40.1,2012
2012-04-28,1120,3100,4220,,9.7,8.9,14.0,2,Spring,4,False,5,False,Saturday,2,49.0,2012
2012-04-29,2229,4075,6304,,13.5,13.7,12.6,2,Spring,4,False,6,False,Sunday,1,58.7,2012
2012-04-30,665,4907,5572,,13.8,14.2,18.5,2,Spring,4,False,0,True,Monday,2,57.0,2012
2012-05-01,653,5087,5740,,20.8,22.1,16.8,2,Spring,5,False,1,True,Tuesday,2,66.0,2012
2012-05-02,667,5502,6169,,18.5,19.5,14.9,2,Spring,5,False,2,True,Wednesday,1,79.7,2012
2012-05-03,764,5657,6421,,18.3,19.5,14.4,2,Spring,5,False,3,True,Thursday,2,76.8,2012
2012-05-04,1069,5227,6296,,21.5,23.0,17.6,2,Spring,5,False,4,True,Friday,1,73.5,2012
2012-05-05,2496,4387,6883,,21.2,22.6,16.5,2,Spring,5,False,5,False,Saturday,2,75.7,2012
2012-05-06,2135,4224,6359,,18.4,20.1,16.2,2,Spring,5,False,6,False,Sunday,2,74.0,2012
2012-05-07,1008,5265,6273,,17.3,18.8,24.9,2,Spring,5,False,0,True,Monday,2,66.4,2012
2012-05-08,738,4990,5728,,19.3,20.8,31.9,2,Spring,5,False,1,True,Tuesday,2,68.6,2012
2012-05-09,620,4097,4717,,19.0,20.5,23.3,2,Spring,5,False,2,True,Wednesday,2,74.4,2012
2012-05-10,1026,5546,6572,,15.8,16.5,33.9,2,Spring,5,False,3,True,Thursday,1,55.2,2012
2012-05-11,1319,5711,7030,,17.1,18.4,25.5,2,Spring,5,False,4,True,Friday,1,36.0,2012
2012-05-12,2622,4807,7429,,18.5,20.0,13.3,2,Spring,5,False,5,False,Saturday,1,48.0,2012
2012-05-13,2172,3946,6118,,20.8,22.6,24.3,2,Spring,5,False,6,False,Sunday,1,57.6,2012
2012-05-14,342,2501,2843,,18.9,20.3,22.9,2,Spring,5,False,0,True,Monday,2,79.0,2012
2012-05-15,625,4490,5115,,20.7,22.0,15.9,2,Spring,5,False,1,True,Tuesday,2,79.5,2012
2012-05-16,991,6433,7424,,21.9,23.3,13.2,2,Spring,5,False,2,True,Wednesday,1,69.8,2012
2012-05-17,1242,6142,7384,,19.9,21.8,24.7,2,Spring,5,False,3,True,Thursday,1,52.0,2012
2012-05-18,1521,6118,7639,,18.5,20.4,14.8,2,Spring,5,False,4,True,Friday,1,52.3,2012
2012-05-19,3410,4884,8294,,20.2,21.4,9.1,2,Spring,5,False,5,False,Saturday,1,45.6,2012
2012-05-20,2704,4425,7129,,21.2,22.5,27.4,2,Spring,5,False,6,False,Sunday,1,53.0,2012
2012-05-21,630,3729,4359,,20.1,21.3,25.1,2,Spring,5,False,0,True,Monday,2,81.1,2012
2012-05-22,819,5254,6073,,20.9,22.3,12.7,2,Spring,5,False,1,True,Tuesday,2,76.6,2012
2012-05-23,766,4494,5260,,21.2,22.6,11.0,2,Spring,5,False,2,True,Wednesday,2,77.5,2012
2012-05-24,1059,5711,6770,,22.8,24.0,18.6,2,Spring,5,False,3,True,Thursday,1,71.7,2012
2012-05-25,1417,5317,6734,,24.0,25.4,15.2,2,Spring,5,False,4,True,Friday,1,74.7,2012
2012-05-26,2855,3681,6536,,24.5,26.4,21.5,2,Spring,5,False,5,False,Saturday,1,73.2,2012
2012-05-27,3283,3308,6591,,24.4,26.3,23.2,2,Spring,5,False,6,False,Sunday,1,69.7,2012
2012-05-28,2557,3486,6043,,25.5,28.8,21.2,2,Spring,5,True,0,False,Monday,1,67.6,2012
2012-05-29,880,4863,5743,,26.0,28.4,31.9,2,Spring,5,False,1,True,Tuesday,1,68.5,2012
2012-05-30,745,6110,6855,,22.9,24.3,14.5,2,Spring,5,False,2,True,Wednesday,2,67.0,2012
2012-05-31,1100,6238,7338,,24.0,25.7,21.1,2,Spring,5,False,3,True,Thursday,1,49.3,2012
2012-06-01,533,3594,4127,,22.7,24.1,25.6,2,Spring,6,False,4,True,Friday,2,75.5,2012
2012-06-02,2795,5325,8120,,19.4,21.4,20.1,2,Spring,6,False,5,False,Saturday,1,54.9,2012
2012-06-03,2494,5147,7641,,20.3,22.0,19.8,2,Spring,6,False,6,False,Sunday,1,49.3,2012
2012-06-04,1071,5927,6998,,20.1,22.2,30.7,2,Spring,6,False,0,True,Monday,1,48.7,2012
2012-06-05,968,6033,7001,,17.4,18.7,22.6,2,Spring,6,False,1,True,Tuesday,2,61.3,2012
2012-06-06,1027,6028,7055,,18.0,19.8,8.3,2,Spring,6,False,2,True,Wednesday,1,61.1,2012
2012-06-07,1038,6456,7494,,20.3,21.6,17.0,2,Spring,6,False,3,True,Thursday,1,56.7,2012
2012-06-08,1488,6248,7736,,22.5,23.5,18.9,2,Spring,6,False,4,True,Friday,1,46.8,2012
2012-06-09,2708,4790,7498,,25.4,26.8,15.6,2,Spring,6,False,5,False,Saturday,1,43.7,2012
2012-06-10,2224,4374,6598,,26.2,27.8,14.4,2,Spring,6,False,6,False,Sunday,1,53.8,2012
2012-06-11,1017,5647,6664,,25.9,27.5,22.4,2,Spring,6,False,0,True,Monday,2,58.8,2012
2012-06-12,477,4495,4972,,22.7,23.5,23.1,2,Spring,6,False,1,True,Tuesday,2,83.3,2012
2012-06-13,1173,6248,7421,,22.8,24.3,37.0,2,Spring,6,False,2,True,Wednesday,1,58.2,2012
2012-06-14,1180,6183,7363,,22.5,25.2,27.4,2,Spring,6,False,3,True,Thursday,1,57.0,2012
2012-06-15,1563,6102,7665,,22.0,23.6,19.0,2,Spring,6,False,4,True,Friday,1,59.0,2012
2012-06-16,2963,4739,7702,,21.7,23.3,18.0,2,Spring,6,False,5,False,Saturday,1,50.4,2012
2012-06-17,2634,4344,6978,,19.8,21.8,15.6,2,Spring,6,False,6,False,Sunday,1,59.9,2012
2012-06-18,653,4446,5099,,18.7,20.0,18.8,2,Spring,6,False,0,True,Monday,2,77.8,2012
2012-06-19,968,5857,6825,,24.4,27.2,16.0,2,Spring,6,False,1,True,Tuesday,1,69.0,2012
2012-06-20,872,5339,6211,,28.8,31.6,12.3,2,Summer,6,False,2,True,Wednesday,1,59.2,2012
2012-06-21,778,5127,5905,,29.9,33.7,12.8,3,Summer,6,False,3,True,Thursday,1,56.8,2012
2012-06-22,964,4859,5823,,28.5,31.8,19.7,3,Summer,6,False,4,True,Friday,1,57.4,2012
2012-06-23,2657,4801,7458,,26.4,27.1,19.4,3,Summer,6,False,5,False,Saturday,1,53.5,2012
2012-06-24,2551,4340,6891,,26.9,28.5,15.7,3,Summer,6,False,6,False,Sunday,1,47.9,2012
2012-06-25,1139,5640,6779,,25.6,27.2,32.4,3,Summer,6,False,0,True,Monday,1,50.4,2012
2012-06-26,1077,6365,7442,,21.6,23.3,37.5,3,Summer,6,False,1,True,Tuesday,1,37.3,2012
2012-06-27,1077,6258,7335,,24.8,26.3,29.3,3,Summer,6,False,2,True,Wednesday,1,36.0,2012
2012-06-28,921,5958,6879,,27.2,28.6,18.5,3,Summer,6,False,3,True,Thursday,1,42.2,2012
2012-06-29,829,4634,5463,,31.2,35.9,17.8,3,Summer,6,False,4,True,Friday,1,48.9,2012
2012-06-30,1455,4232,5687,,28.0,29.4,17.4,3,Summer,6,False,5,False,Saturday,1,60.1,2012
2012-07-01,1421,4110,5531,,30.3,33.5,18.2,3,Summer,7,False,6,False,Sunday,1,51.9,2012
2012-07-02,904,5323,6227,,28.7,30.3,21.1,3,Summer,7,False,0,True,Monday,1,44.7,2012
2012-07-03,1052,5608,6660,,28.7,30.4,13.6,3,Summer,7,False,1,True,Tuesday,1,49.2,2012
2012-07-04,2562,4841,7403,,29.1,32.3,14.6,3,Summer,7,True,2,False,Wednesday,1,53.9,2012
2012-07-05,1405,4836,6241,,30.9,34.3,20.9,3,Summer,7,False,3,True,Thursday,1,45.8,2012
2012-07-06,1366,4841,6207,,30.9,33.7,15.8,3,Summer,7,False,4,True,Friday,1,45.1,2012
2012-07-07,1448,3392,4840,,32.5,37.1,17.6,3,Summer,7,False,5,False,Saturday,1,49.2,2012
2012-07-08,1203,3469,4672,,30.7,36.2,13.5,3,Summer,7,False,6,False,Sunday,1,57.4,2012
2012-07-09,998,5571,6569,,25.4,27.2,19.5,3,Summer,7,False,0,True,Monday,2,68.3,2012
2012-07-10,954,5336,6290,,25.9,27.9,16.4,3,Summer,7,False,1,True,Tuesday,2,66.8,2012
